ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
REACTOME_INNATE_IMMUNE_SYSTEM	REACTOME_INNATE_IMMUNE_SYSTEM	288	-0.618888129188348	-2.05152685146445	1e-10	9.7375e-09	6.50877192982456e-09	1115	tags=36%, list=16%, signal=32%	CTSH/ACTB/CSTB/ATP6V1C2/ALPK1/CFH/CTSA/ATP11A/SNAP25/C7/DUSP4/CTSL/BIRC3/COTL1/CASP10/CEACAM1/CD59/ELMO1/COLEC11/CLEC4E/ALOX5/CD93/CASP2/CFD/DNM1/ANO6/ADGRE5/CTSD/IL1B/ANXA2/ATP8B4/ICAM2/DOK3/A1BG/CARD9/CTSG/ADAM8/CFI/CTSZ/CASP1/ARHGAP45/PIGR/VAV3/C1S/ARHGAP9/CFB/WIPF3/CLEC12A/FGL2/CLEC4A/ARPC1B/CD3G/C3AR1/C1R/BIN2/NCF4/CD177/C4A/CYBB/BTK/CTSB/GNLY/CARD11/CD247/CD33/DOCK2/CD53/C1QA/SYK/C1QB/FGR/GSDME/FCGR2A/DEFB1/CTSC/BST1/CTSK/FCER1G/LILRB2/C4B/CLU/CCR2/C1QC/CYBA/FCGR3A/CD300A/CLEC10A/C5AR1/CD4/IGLV1-44/CD14/ADA2/CXCL1/FCGR1A/LY86/FCER1A/CLEC7A/CR1/CTSS/CD68/C3/CHI3L1/CHGA/CHIT1
REACTOME_ADAPTIVE_IMMUNE_SYSTEM	REACTOME_ADAPTIVE_IMMUNE_SYSTEM	219	-0.609621032929548	-1.98368413859015	1e-10	9.7375e-09	6.50877192982456e-09	1179	tags=32%, list=17%, signal=27%	CD34/FBXO2/BTN3A3/AP1S2/CLEC2D/CTSH/CD101/KIF2C/FBXL7/CTSA/FBXO32/FBXO41/BTN3A2/CD274/CTSL/CD79B/DNM1/CD40/BTN2A2/CD22/CD200/CTSD/FBXO17/ICAM2/CLEC2B/SOCS3/CDC20/ASB2/TUBB3/CD79A/CD28/FBXL22/COL1A2/CD96/CTLA4/CD3D/COL3A1/CD226/CD3G/CD3E/NCF4/CYBB/BTK/CTSB/CARD11/DAPP1/CD8A/CD247/CD33/COL17A1/SYK/CTSC/CD86/CTSK/LILRB2/CD74/TRAT1/CYBA/FCGR3A/CD300A/CD8B/CD4/IGLV1-44/CD14/COL1A1/FCGR1A/CD300LF/FCGR2B/CTSS/C3
RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	RUTELLA_RESPONSE_TO_CSF2RB_AND_IL4_DN	101	-0.70735981132763	-2.15065460432164	1.17835523647115e-10	1.10152647505323e-08	7.36285966704497e-09	953	tags=50%, list=14%, signal=44%	LMO2/CACNA2D3/CTSL/ARHGEF6/CLEC4E/EGR1/ALOX5/CPM/CFD/ENTPD1/ABCC3/CCDC69/CTSD/IL1B/CALHM2/ARHGEF40/ICAM2/CD163/CASP1/BHLHE41/CMKLR1/CCL2/CCL3/ADAM28/C3AR1/CHST15/CYBB/CX3CR1/NINJ2/CTSB/AIF1/AOAH/C1QA/BCAT1/CCR5/CD48/CTSK/LILRB2/CCR1/AKR1B1/CD300A/C5AR1/CD14/CXCL1/FCGR1A/LY86/DPEP2/CYP27A1/CD52/CCRL2/C3
REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM	133	-0.65504266761493	-2.04561440423719	1.73193614562537e-10	1.55674414320249e-08	1.04056406482107e-08	1431	tags=46%, list=20%, signal=37%	DUSP7/B2M/CAMK2D/CD36/CISH/CNTFR/CDKN1B/CEBPD/BCL6/RNASEL/CASP3/FGF2/ALPK1/SNAP25/DUSP4/BIRC3/EGR1/ALOX5/TNFRSF25/CTF1/GATA3/CD40/IL1B/ANXA2/F13A1/ANXA1/SOCS3/FLNA/CTSG/BIRC5/CSF1/CASP1/IL27RA/COL1A2/CSF2RA/CCL4/CCL2/CCL3/CSF1R/EBI3/CSF3R/FSCN1/CIITA/CD27/PIK3CG/IL2RB/CCL5/SYK/CCR5/CD86/CCR2/CSF2RB/CCR1/CD4/BATF/CXCL1/FCGR1A/CRLF1/CCL19/CXCL2/PTPRZ1
RUTELLA_RESPONSE_TO_HGF_UP	RUTELLA_RESPONSE_TO_HGF_UP	146	-0.646652610705633	-2.04151381905708	2.05439954793641e-10	1.77819694204719e-08	1.18858827646692e-08	903	tags=38%, list=13%, signal=34%	CTSL/BIRC3/CSRP1/TRAF1/CD59/CLEC4E/CPM/ENTPD1/ABCC3/RFTN1/EPB41L2/CTSD/IL1B/ANXA2/MREG/CALHM2/FILIP1L/ANXA2P2/CLIC2/BHLHE41/C1S/CMKLR1/CSF2RA/CCL2/CCL3/ADAM28/C3AR1/EBI3/CHST15/FSCN1/CYBB/CTSB/CD84/DUSP5/EMILIN1/CCR7/C1QA/BCAT1/GSDME/CCR5/CXCL9/CTSK/CCR1/ARHGAP22/AKR1B1/ADAMDEC1/CXCL1/FCGR1A/CYP27A1/CCRL2/C3/CCL19/APOE/CHI3L1/APOC1/CCL18
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION	108	-0.679243489353017	-2.0807031984436	2.64551688726465e-10	2.20806177340624e-08	1.47591994763186e-08	1008	tags=58%, list=14%, signal=51%	COL7A1/ELN/CAPN3/FBLN5/CTSL/DST/LRP4/COL4A3/CEACAM1/ACTN1/A2M/ADAMTS3/ADAMTS9/DDR2/EFEMP1/BMP4/COL21A1/COL6A2/COL14A1/COL27A1/FBLN2/COL6A1/COL4A4/COL15A1/COL9A1/CTSD/FBLN1/BMP1/COL10A1/COL5A2/ADAMTS5/FBN1/COL4A1/ICAM2/CTSG/ADAM8/EFEMP2/COL4A2/COL16A1/COL5A1/ADAMTS2/COL1A2/COL18A1/CAPN6/COL3A1/BGN/COL8A1/ADAM19/ADAMTS4/CTSB/ASPN/EMILIN1/COL6A3/COL17A1/CTSK/COMP/COL8A2/BMP7/COL1A1/CTSS/COL22A1/COL11A1/SCUBE3
NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP	33	-0.862667789232447	-2.27172225488683	2.75090048370232e-10	2.21684635531459e-08	1.48179176690172e-08	608	tags=85%, list=9%, signal=78%	APOL1/F13A1/ECM1/CD163/FHL2/C1S/CFB/CCL2/FAP/CSF1R/BIN2/NCF4/AIF1/DOCK2/CCL5/C1QA/C1QB/FCGR2A/ARHGAP15/CXCL9/CTSC/FCGR3A/CD14/FCGR1A/CD52/FCGR2B/C3/CCN5
JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	JAATINEN_HEMATOPOIETIC_STEM_CELL_DN	69	-0.758935364559698	-2.21633987944667	2.9717797726639e-10	2.31501644290518e-08	1.54741094127481e-08	880	tags=62%, list=13%, signal=55%	COTL1/CAMK4/CXCL16/ETS1/F13A1/CD163/CSTA/CD28/FGL2/CLEC4A/CCL4/CD5/CD3D/CCL3/CPVL/CYBB/CX3CR1/CTSB/GNLY/ARL4C/CD8A/GZMH/CD247/CCR7/CD27/IL2RB/CD2/CCL5/FGR/FCGR2A/CD86/CST7/FCER1G/TRAT1/CCR1/STX11/CLEC10A/C5AR1/CD8B/CD14/DOK2/CLEC7A/CHI3L1
TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	TARTE_PLASMA_CELL_VS_PLASMABLAST_UP	97	-0.700093515566707	-2.12576424893799	3.42057848558517e-10	2.57867481316533e-08	1.72364634044427e-08	903	tags=59%, list=13%, signal=52%	DUSP1/CD34/CRYAB/ALDH1A1/ACTB/EFNB1/CTSL/BTG2/BIRC3/TRAF1/EGR1/DDR2/BMP4/ACTC1/FEZ1/COL14A1/FCGRT/CD40/BTN2A2/CD22/DLG4/FBN1/COL4A1/ADM/CXCL12/ADAM8/CSF1/ALOX5AP/C1S/CFB/CTLA4/CD3D/CD72/FSCN1/CD3E/ADORA3/C4A/CCR7/AEBP1/FGR/CNTNAP1/ENO2/FCER1G/CLU/FABP3/CYBA/CD8B/IGLC7/HRH1/COL1A1/CR1/APOE/CFTR/COL11A1/APOC1/APOC2/CPB1
BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	BOQUEST_STEM_CELL_CULTURED_VS_FRESH_UP	139	-0.647045226999604	-2.02407036941065	4.9927397548302e-10	3.64626025219943e-08	2.43724532768685e-08	1274	tags=55%, list=18%, signal=46%	CDK1/APOL3/ACACB/ETS2/DCN/DUSP1/CEP55/CDC42EP3/CD34/FGF2/AKR1C1/ADAMTSL3/CFH/ENPEP/ECM2/BCHE/CHRDL1/FAXDC2/DNAJB1/ENG/BTG2/EPHA3/ADAM22/SOBP/A2M/EGR1/CDO1/KCNS3/ACTC1/DNM1/COL14A1/CELF2/AOC3/COL15A1/ATP8B4/CLEC2B/EDNRB/ANGPTL2/CLIC2/CFI/BHLHE40/CD83/FHL2/CDH2/DKK1/ABI3BP/DEPP1/COL18A1/ANGPTL4/CAPN6/FGL2/CYP4B1/DCLK1/CCL2/CCL3/ANK2/NINJ2/ARHGDIB/ACKR3/AEBP1/ADH1B/GSDME/CTSK/COMP/CEMIP/ANO1/NTRK2/CXCL1/CRLF1/CRIP1/ESR1/CTSS/APOE/CXCL2/COL11A1/CHI3L1/APOC1
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_DN	146	-0.639466497824004	-2.01882691033628	6.92345540503037e-10	4.90306523683514e-08	3.27732306892028e-08	1481	tags=58%, list=21%, signal=47%	FAS/BICC1/NMI/ARAP3/CASP4/B2M/ARPC2/DNAJB4/CDCP1/BICD2/ETS2/CEBPD/CCDC9B/CLIP4/CDC42EP3/BTN3A3/AGPS/CALD1/CRYAB/FGF2/AKR1C1/DSE/CFL2/ELK3/CLMP/AMD1/FOXQ1/EVA1C/CLIC4/BTN3A2/ATP10D/CAV1/DST/BIRC3/COTL1/CAV2/ACTN1/CD59/CORO1C/DPYD/CD109/CCDC88A/CYBRD1/FAM83D/CAVIN1/ETS1/ARHGEF28/ANKRD33B/CCDC80/ADGRE5/ANXA2/BMP1/CHST3/CARD6/ANXA1/FHL1/COL4A1/ADM/CAVIN3/ANXA2P2/CFI/COL4A2/CASP1/DEPP1/C1S/CFB/DSC3/ARHGAP23/CDH3/AXL/EMP3/UBASH3B/FAP/COL8A1/FSCN1/C1R/ADA/ANTXR1/CTSC/AKR1B1/CD14/HRH1/CXCL1/C3/CXCL2
SWEET_LUNG_CANCER_KRAS_DN	SWEET_LUNG_CANCER_KRAS_DN	118	-0.658966760091757	-2.03959947401033	8.54624508912402e-10	5.87428669802436e-08	3.92651012763469e-08	1357	tags=56%, list=19%, signal=46%	CYTH3/CES1/FERMT2/CDH5/EPHA5/CDR2/AKAP12/ETS2/COX7A1/DCN/BCL6B/DUSP1/ALDH1A1/CDK14/AQP1/CFH/ACVRL1/CLIC4/LMO2/CALCRL/CAV1/CLDN5/ENG/CDO1/ZBTB46/CD93/COL6A2/ACTC1/CCN1/CFD/DNM1/CNTN1/CAVIN1/ETS1/ANKRD33B/ADGRE5/BMP6/IL1B/FHL1/FGF7/ICAM2/CAVIN3/ACTA2/EDNRB/ANGPTL2/CXCL14/IL27RA/AHR/COL1A2/FGL2/CYP4B1/CKMT2/COL3A1/CP/CDH11/CA2/ACKR3/CXCR4/ABCA1/ACTA1/COL1A1/CRIP1/CCRL2/C3/CCL21/CCN5
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN	FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_DN	128	-0.653875645853696	-2.04308027259208	9.61437065716114e-10	6.41965263593874e-08	4.2910454301435e-08	623	tags=52%, list=9%, signal=48%	PRR11/CHPT1/B4GALT5/CD36/CES1/APOL3/CEBPD/BCL6/CLIP4/DUSP1/AGPS/CSGALNACT2/ALDH1A1/CMPK2/GIMAP5/ARMCX1/CPM/ABCC5/DYSF/ADGRE5/CTSD/F13A1/SOCS3/DNASE2/CD163/APOBEC3G/CPNE8/APOBEC3C/ARHGAP45/DOCK11/C1S/CMKLR1/CFB/MYO1G/FGL2/MARCHF1/C3AR1/CSF3R/ADA/CD84/ARL4C/DAPP1/AIF1/EPSTI1/ADGRE2/FAM20A/C1orf162/CCR5/CXCL9/CTSC/CTSK/LILRB2/CD37/CALHM6/FCGR3A/CD300A/CEMIP/CD4/CD14/HRH1/FCGR1A/LY86/DPEP2/CCL19/APOC1/CHI3L2
REACTOME_SIGNALING_BY_INTERLEUKINS	REACTOME_SIGNALING_BY_INTERLEUKINS	85	-0.715961581986506	-2.14223239860218	1.00272062030759e-09	6.50932802683013e-08	4.35098655127622e-08	1356	tags=55%, list=19%, signal=45%	CD36/CISH/CNTFR/CEBPD/BCL6/CASP3/FGF2/ALPK1/SNAP25/DUSP4/ALOX5/CTF1/GATA3/IL1B/ANXA2/F13A1/ANXA1/SOCS3/CTSG/BIRC5/CSF1/CASP1/IL27RA/COL1A2/CSF2RA/CCL4/CCL2/CCL3/CSF1R/EBI3/CSF3R/FSCN1/IL2RB/CCL5/SYK/CCR5/CD86/CCR2/CSF2RB/CCR1/CD4/BATF/CXCL1/CRLF1/CCL19/CXCL2/PTPRZ1
VERHAAK_GLIOBLASTOMA_MESENCHYMAL	VERHAAK_GLIOBLASTOMA_MESENCHYMAL	64	-0.760502745982167	-2.20636925369521	1.09427972034097e-09	6.91170731469419e-08	4.61994624462589e-08	886	tags=62%, list=13%, signal=55%	ENG/COPZ2/DRAM1/ALOX5/CYBRD1/EHD2/CAVIN1/CEBPB/C1orf54/ANXA2/ANXA1/DOK3/CLEC2B/ELF4/EFEMP2/CTSZ/CASP1/FHL2/CSTA/COL5A1/CYTIP/COL1A2/BNC2/EMP3/ARPC1B/NCF4/CYTH4/CTSB/FCGR2A/CCR5/CTSC/LILRB2/COL8A2/C5AR1/CD4/CD14/BATF/COL1A1/FCGR2B/CHI3L1
LEE_DIFFERENTIATING_T_LYMPHOCYTE	LEE_DIFFERENTIATING_T_LYMPHOCYTE	67	-0.728991586437763	-2.12580480921526	1.13045755674538e-08	6.95231397398409e-07	4.64708868202256e-07	883	tags=52%, list=13%, signal=46%	ARHGEF6/BTG2/BTG1/CELF2/FLI1/GATA3/AKNA/ICAM2/RCSD1/ARHGAP45/CAMK1D/ARHGAP9/CD96/CD3D/EVI2B/CD3G/TRAF3IP3/ARHGAP25/APBB1IP/ARHGDIB/CORO1A/CD247/EVI2A/ARHGAP30/AIF1/PIK3CG/DOCK2/CD53/CXCR4/CD2/ARHGAP15/CD48/TRAT1/ADA2/CD52
MARTENS_TRETINOIN_RESPONSE_UP	MARTENS_TRETINOIN_RESPONSE_UP	138	-0.627616853534395	-1.9635664541521	1.17605853434098e-08	7.04730460193554e-07	4.7105826314764e-07	1364	tags=57%, list=20%, signal=47%	KCTD11/CLEC14A/EMILIN3/ARHGEF15/ALDH1B1/DUSP23/CARD14/COX7A1/APLP1/FBXO2/ADRA2A/PTPRU/ACVRL1/ELF3/FOXQ1/BTG2/ZMYND15/ATP1B2/CD79B/CD93/CDH23/ACKR1/COL6A1/SHB/AOC3/CD22/CTSD/CACNA1H/CDK18/APOL1/EGR3/CAVIN3/ADAM33/DACT2/CXCL14/CCN4/CSF1/ALOX5AP/ASB2/DMKN/CCDC8/ECHDC3/CA4/COL16A1/DHRS2/CD79A/DEPP1/COL5A1/CRIP2/ADAMTS2/ANGPTL4/GPR35/CYP4B1/CD5/CCL2/GFPT2/APOL4/RTP4/CHST15/ADRA2C/CPZ/CD248/GZMH/IL2RB/C1QA/C1QB/FGR/SCIMP/ENO2/CSF2RB/CCR1/CD300A/CD14/COL1A1/CD52/AGT/CHI3L1/APOC1/CHI3L2
RUTELLA_RESPONSE_TO_HGF_DN	RUTELLA_RESPONSE_TO_HGF_DN	67	-0.727167221651138	-2.12048479797052	1.21419367490854e-08	7.09392654565315e-07	4.74174582516915e-07	953	tags=54%, list=14%, signal=47%	LMO2/CACNA2D3/FCHSD2/ARHGEF6/EGR1/BTG1/ALOX5/CFD/CELF2/DPYSL2/CCDC69/EGLN3/ARHGEF40/ICAM2/CD163/ADAM8/CASP1/CD83/ADAM19/CX3CR1/NINJ2/DAPP1/AIF1/CXCR4/AOAH/CD86/CD48/LILRB2/CD300A/C5AR1/CD14/LY86/DPEP2/FCER1A/CRIP1/CD52
KEGG_CHEMOKINE_SIGNALING_PATHWAY	KEGG_CHEMOKINE_SIGNALING_PATHWAY	52	-0.773394177353583	-2.18372970861634	1.26032676745134e-08	7.18386257447262e-07	4.80186116276709e-07	830	tags=58%, list=12%, signal=51%	ELMO1/CXCL16/ADCY5/CXCL12/CX3CL1/ARRB2/CXCL14/ADCY3/ADCY7/VAV3/CXCR6/CCL4/CCL2/CCL3/CX3CR1/CCR7/PIK3CG/DOCK2/CXCR4/CCL5/FGR/CCR5/CXCL9/CCR2/CCR1/CXCL1/CCL19/CXCL2/CCL21/CCL18
FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	FLECHNER_BIOPSY_KIDNEY_TRANSPLANT_REJECTED_VS_OK_UP	33	-0.830709096495189	-2.18756323743596	1.62050846185923e-08	9.01697208420244e-07	6.02715427919574e-07	745	tags=85%, list=11%, signal=76%	CFD/ENTPD1/ACKR1/CELF2/CD163/CSTA/ARPC1B/CD3D/CD8A/CORO1A/AIF1/COL6A3/CD27/DOCK2/CD53/CXCR4/CD2/AOAH/CCL5/C1QB/CD48/FCER1G/FCGR3A/CD14/FCGR1A/LY86/CD52/APOC1
SERVITJA_ISLET_HNF1A_TARGETS_UP	SERVITJA_ISLET_HNF1A_TARGETS_UP	49	-0.76693617459645	-2.14586575408512	1.92040161848719e-08	1.04371594939641e-06	6.97644064096691e-07	1015	tags=71%, list=15%, signal=61%	ASS1/CHL1/CACNA2D3/ELAVL2/CAMK4/EFEMP1/DNM1/ABCC3/EPB41L2/COL6A1/ANXA2/COL5A2/EGR2/FBN1/ANXA1/CXCL12/EGR3/CCN4/CSF1/EFEMP2/ADCY7/C1S/COL18A1/DCLK1/COL3A1/BGN/CDH11/ARHGDIB/AEBP1/C1QB/CTSC/C1QC/CYBA/CAPG/APOE
SABATES_COLORECTAL_ADENOMA_DN	SABATES_COLORECTAL_ADENOMA_DN	83	-0.699183645999456	-2.08406357666418	2.00267350103866e-08	1.06369272089258e-06	7.10997003718032e-07	1262	tags=67%, list=18%, signal=56%	AKAP12/C2orf88/ABCA8/DUSP1/EPB41L3/CFH/BCHE/CDKL1/ADCY2/EDIL3/CHRDL1/ANGPTL1/C7/EPHA3/CPM/CDKN2B/EFEMP1/CMAHP/ACKR1/COL14A1/BEND5/CDKN2B-AS1/AOC3/CCDC80/FBLN1/F13A1/CHODL/ECRG4/CNN1/CXCL12/CTSG/FCMR/CPNE8/CA4/ABI3BP/DOCK10/ANK2/TRAF3IP3/CDH19/CP/CD177/ASPN/CA2/ADH1B/CCL5/ARHGAP15/CD48/CLU/CD37/ADAMDEC1/CCL19/CCL21/PLP1/CHGB/CPB1/CHGA
CHICAS_RB1_TARGETS_CONFLUENT	CHICAS_RB1_TARGETS_CONFLUENT	171	-0.58924819473662	-1.88272977338165	3.19706259531694e-08	1.66034117450126e-06	1.10981073484219e-06	1207	tags=51%, list=17%, signal=44%	DCN/BACE2/CEP55/CDC42EP3/CTSH/ACTB/CDC7/C18orf54/CMBL/ASS1/UHRF1/ARL4A/CORIN/AS3MT/TSPAN5/DPYSL3/APCDD1/C7/CAV1/CDCA7/COTL1/FGD6/CAV2/COPZ2/CORO1C/CPM/FHOD3/BMP4/MAMLD1/COL6A2/EHD2/CAVIN1/EPB41L2/COL6A1/ANXA6/COL15A1/CCDC80/CD200/ANXA2/FBLN1/ECM1/COL5A2/CLIP3/CYTOR/FBN1/ANXA1/ACTG2/CNN1/CXCL12/FAM171B/FLNA/CAVIN3/ACTA2/ANXA2P2/ANGPTL2/CCN4/EFEMP2/FHL2/CDKN2A/ADGRA2/ABI3BP/DEPP1/COL5A1/CLDN11/C1S/ADAMTS2/DOCK10/COL1A2/ATP2B4/AXL/EMP3/COL3A1/BGN/FAP/ADAM19/C1R/ARL4C/ADGRG6/EPHB2/ADH1B/CNTNAP1/CLU/ANO1/COL1A1/TENM4/CAPG/CTHRC1/SCUBE3
PUJANA_ATM_PCC_NETWORK	PUJANA_ATM_PCC_NETWORK	343	-0.513267989279632	-1.71541769195804	4.45290367137647e-08	2.2622686695667e-06	1.51215310030267e-06	1527	tags=29%, list=22%, signal=24%	CHAF1B/CENPI/ARHGAP11A/FAS/CAD/BCL7A/ARPC5/ADAM17/NMI/ARNT/CEP68/B2M/GTSE1/ARPC2/CD36/CNTRL/CDC14A/BTN3A1/CDK1/CDKN2C/CHST7/BCL6/CASP3/DKK3/ETV6/BLM/CDC7/ELK3/DAPK2/GINS1/ATP11A/SLC7A6/CDKL1/ELF1/FAM53B/FCHSD2/DLEU1/EYA4/ARHGEF6/CASP10/ADAM22/CAMK4/ALOX5/CD79B/COL21A1/CASP2/AURKB/FLI1/RFTN1/ETS1/CD40/CD22/FBLN1/COL10A1/ARHGAP4/ANP32E/CDC20/GNAO1/ALOX5AP/IL27RA/ADCY7/APOBEC3C/CD79A/ACOT11/DOCK10/CSF2RA/CD96/ARPC1B/CCL3/CD3G/ADAM19/FCHO1/TRAF3IP3/CD72/NCF4/BTK/ARHGAP25/GPSM3/ARHGDIB/CORO1A/CIITA/CD247/PIK3CG/DOCK2/CD53/CXCR4/SYK/BCAT1/FCGR2A/CD48/CD37/COMP/CCR2/CSF2RB/AMIGO2/LY86/CD52/CR1/FCGR2B/CTSS
KIM_GLIS2_TARGETS_UP	KIM_GLIS2_TARGETS_UP	34	-0.820969776476454	-2.16420298790561	4.8030173186265e-08	2.38822371779364e-06	1.59634438988616e-06	717	tags=76%, list=10%, signal=69%	COL14A1/COL15A1/FBN1/CCN2/COL4A1/CXCL12/CMTM3/SOCS3/CX3CL1/CXCL14/ADAM8/EFEMP2/ADAMTS2/COL1A2/COL18A1/ANGPTL4/COL3A1/AIF1/CCL5/FCGR2A/FCER1G/CD74/CCR2/BCL2A1/COL1A1/C3
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP	61	-0.730344294016427	-2.10232965583024	5.35408655725028e-08	2.60677089256123e-06	1.74242641468408e-06	1139	tags=72%, list=16%, signal=61%	CALD1/DSE/ALDH1L2/CDK14/FBXO32/ARMCX1/CAV2/ALOX5/DDR2/EFEMP1/CCDC88A/ADAMTS12/EDNRA/COL15A1/COL10A1/COL5A2/FBN1/COL4A1/CMTM3/CD163/CCN4/CPNE8/CARMN/ADAMTS2/COL1A2/AXL/GFPT2/BGN/FAP/COL8A1/C3AR1/CDH11/ARL4C/CHST11/ANTXR1/BCAT1/GSDME/CRISPLD1/CEMIP/AMIGO2/SALL4/CTHRC1/COL11A1/APOC1
VILIMAS_NOTCH1_TARGETS_UP	VILIMAS_NOTCH1_TARGETS_UP	25	-0.857577613980629	-2.14499368192553	7.026375321566e-08	3.3511508421428e-06	2.23998732055938e-06	881	tags=88%, list=13%, signal=77%	BIRC3/TRAF1/EGR1/GATA3/EGR2/CX3CL1/CD83/CD28/CTLA4/CD3D/CD3G/CARD11/GZMH/CD69/CD7/CCR7/CD2/CCL5/CD86/CD74/TRAT1/BCL2A1
LEE_BMP2_TARGETS_UP	LEE_BMP2_TARGETS_UP	237	-0.548274013619513	-1.79469950037214	7.5064922530004e-08	3.50853447905239e-06	2.34518621125318e-06	1269	tags=42%, list=18%, signal=36%	SLC6A9/ACACB/CEBPD/BACE2/CYFIP2/EPS8/RNASEL/DTX4/ADRA2A/CTSH/ADCY4/F5/AQP1/ABCA9/CSRNP3/UAP1L1/CTSA/FBXO32/EVA1B/COL7A1/BCHE/DLX5/LMO2/CBX6/RFTN2/FBLN5/CACNB3/ATP1B2/CD59/COLEC11/BTG1/EFEMP1/DPYD/COL6A2/ENTPD1/EGFLAM/FAM102B/CELF2/FCGRT/COL6A1/ABCB1/EDNRA/BMF/ANXA6/AOC3/COL4A4/AFAP1L2/APOD/ACSL4/CCDC80/CREB5/CTSD/CITED4/BMP1/CLIP3/DDIT4L/CHODL/CPXM2/CXCL12/DCHS1/ANGPTL2/GRB14/DIO2/C14orf132/CASP1/ATP1B1/ASB2/RCSD1/PIGR/COL5A1/VAV3/C1S/COL18A1/CDH13/FGL2/CP/C1R/CPZ/C16orf89/CTSB/ARL4C/CORO1A/ADGRG6/CA2/AEBP1/ADAMTSL1/FAM20A/ABCA1/BCAT1/C19orf33/CLU/CRISPLD1/AHNAK2/BMP7/CD14/NTRK2/CRIP1/CYP27A1/CPXM1/APOE
NABA_CORE_MATRISOME	NABA_CORE_MATRISOME	81	-0.692741975899911	-2.06118054498675	8.38461021467214e-08	3.84212432778212e-06	2.56816544036604e-06	1018	tags=64%, list=15%, signal=55%	ECM2/COL7A1/ELN/EDIL3/FBLN5/COL4A3/EFEMP1/COL21A1/COL6A2/CCN1/EGFLAM/COL14A1/COL27A1/FBLN2/COL6A1/COL4A4/COL15A1/COL9A1/FBLN1/COL10A1/ECM1/COL5A2/FBN1/CCN2/COL4A1/CCN4/EFEMP2/COL4A2/COL16A1/ABI3BP/COL5A1/COL1A2/COL18A1/FGL2/COL3A1/BGN/COL8A1/ASPN/CCN3/EMILIN1/COL6A3/AEBP1/COL17A1/COMP/COL8A2/CRISPLD1/COL1A1/COL22A1/CTHRC1/COL11A1/CCN5/FGL1
ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP	35	-0.802425155603265	-2.13047582543367	1.00278583240009e-07	4.4525867559036e-06	2.97621275398551e-06	475	tags=77%, list=7%, signal=72%	BIRC5/CASP1/CYTIP/FGL2/CCL4/CSF1R/NCF4/CYBB/APBB1IP/CD7/AIF1/CD53/CCL5/C1QA/C1QB/CXCL9/CTSC/CD74/C1QC/CCR1/BCL2A1/CYBA/CD14/FCGR1A/CD52/CTSS/CD68
